MSOA code,March,April,May,June,July,5 month - March to July
E02005887,0,3,2,1,0,6
E02005888,3,4,0,6,1,14
E02005889,5,3,0,1,1,10
E02005890,0,5,1,0,0,6
E02005891,0,3,0,0,0,3
E02005892,0,7,1,1,1,10
E02005893,0,1,0,1,0,2
E02005894,0,15,2,0,1,18
E02005895,0,1,0,0,0,1
E02005896,0,1,1,1,0,3
E02005897,2,7,1,0,0,10
E02005898,0,5,0,0,0,5
E02005899,0,3,2,0,0,5
E02005900,0,6,0,1,1,8
E02005901,0,4,1,0,0,5
E02005902,1,2,0,1,0,4
E02005903,1,1,0,1,0,3
E02005904,0,4,6,0,0,10
E02005905,1,1,2,0,0,4
E02005906,1,5,0,0,0,6
E02005907,0,7,1,1,0,9
E02005908,0,1,5,0,0,6
E02005909,0,6,1,0,0,7
E02005910,2,0,1,0,0,3
E02005911,0,2,5,1,0,8
E02005912,0,2,3,1,0,6
E02005913,0,1,1,2,1,5
E02005914,1,7,1,1,0,10
E02005915,1,2,1,0,0,4
E02005916,0,2,3,0,0,5
E02005917,1,5,1,1,0,8
E02005918,0,5,1,0,0,6
E02005919,0,1,1,0,0,2
E02005920,0,2,0,0,0,2
E02005921,0,2,1,0,0,3
E02005922,1,3,0,0,0,4
E02005923,0,2,1,0,0,3
E02005924,0,7,4,1,0,12
E02005925,1,2,4,0,0,7
E02005926,0,5,1,0,0,6
E02005927,1,3,0,0,1,5
E02005928,0,7,1,0,0,8
E02005929,0,1,0,0,0,1
E02005930,1,1,1,0,0,3
E02005931,1,10,3,0,1,15
E02005932,0,0,0,0,0,0
E02005933,0,1,0,0,0,1
E02005934,1,2,0,0,0,3
E02005935,1,3,0,0,0,4
E02005936,0,1,6,0,0,7
E02005937,0,16,1,0,0,17
E02005938,0,12,0,0,0,12
E02005939,0,3,2,0,0,5
E02005940,0,2,0,0,0,2
E02005941,0,4,1,0,0,5
E02005942,0,0,1,0,0,1
E02005943,0,9,0,0,0,9
E02005944,0,3,2,0,0,5
E02005945,0,8,1,0,0,9
E02005946,1,1,0,1,0,3
E02005947,1,0,0,0,0,1
E02005948,0,1,0,0,1,2
E02005949,0,1,0,0,0,1
E02005950,0,0,0,0,0,0
E02005951,1,1,0,0,0,2
E02005952,1,3,0,0,0,4
E02005953,0,1,0,0,0,1
E02005954,2,6,3,3,0,14
E02005955,0,3,0,0,0,3
E02005956,1,3,1,0,0,5
E02005957,1,7,0,1,0,9
E02005958,0,0,1,0,0,1
E02005959,2,1,2,0,0,5
E02005960,1,1,4,0,1,7
E02005961,1,2,0,0,0,3
E02005962,0,4,4,1,0,9
E02005963,2,3,0,0,0,5
E02005964,0,4,2,0,0,6
E02005965,0,10,1,0,0,11
E02005966,0,0,0,0,0,0
E02005967,0,0,4,2,0,6
E02005968,0,4,2,1,0,7
E02005969,0,6,1,0,0,7
E02005970,0,1,1,0,0,2
E02005971,0,1,1,0,0,2
E02005972,0,1,1,1,0,3
E02005973,0,15,2,0,0,17
E02005974,1,4,1,0,0,6
E02005975,0,2,0,0,0,2
E02005976,0,5,0,0,0,5
E02005977,1,1,11,0,0,13
E02005978,2,7,1,1,0,11
E02005979,0,4,2,0,0,6
E02005980,1,8,5,0,1,15
E02005981,0,2,0,0,0,2
E02005982,0,0,0,0,0,0
E02005983,1,17,2,0,0,20
E02005984,0,1,1,0,0,2
E02005985,1,4,0,0,0,5
E02005986,3,15,0,0,0,18
E02005987,0,3,0,0,0,3
E02005988,0,1,2,0,0,3
E02005991,0,10,8,0,1,19
E02005992,0,3,0,1,0,4
E02005993,2,14,8,3,1,28
E02005994,1,3,2,0,0,6
E02005995,0,3,1,0,0,4
E02005996,0,5,0,1,0,6
E02005997,1,3,0,0,0,4
E02005998,0,4,0,0,0,4
E02005999,0,4,2,0,0,6
E02006000,0,21,4,0,0,25
E02006001,0,5,1,0,0,6
E02006002,2,4,3,0,0,9
E02006003,0,0,0,0,0,0
E02006004,1,2,5,2,0,10
E02006005,1,4,0,0,0,5
E02006006,0,2,1,0,0,3
E02006007,0,2,1,0,0,3
E02006008,0,0,2,0,0,2
E02006009,2,4,4,0,0,10
E02006010,0,4,1,3,0,8
E02006011,1,2,4,0,0,7
E02006012,0,2,3,1,0,6
E02006013,0,5,3,1,0,9
E02006014,6,11,3,0,1,21
E02006015,0,5,4,4,1,14
E02006016,1,0,0,1,0,2
E02006017,0,0,2,0,2,4
E02006018,0,3,2,3,0,8
E02006019,0,1,4,0,0,5
E02006020,2,0,0,0,0,2
E02006021,0,1,2,0,0,3
E02006022,1,2,3,0,0,6
E02006023,1,1,2,3,0,7
E02006024,0,4,6,2,2,14
E02006025,1,3,0,1,0,5
E02006026,0,2,2,0,0,4
E02006027,0,1,0,1,0,2
E02006028,0,1,8,2,0,11
E02006029,1,2,1,2,0,6
E02006030,0,2,9,2,0,13
E02006031,1,2,4,6,1,14
E02006032,0,2,1,0,0,3
E02006033,0,3,5,1,1,10
E02006034,0,5,3,0,0,8
E02006035,1,0,2,0,0,3
E02006036,1,1,1,0,0,3
E02006037,0,2,4,1,0,7
E02006038,1,2,2,0,0,5
E02006039,0,6,3,1,0,10
E02006040,0,2,0,0,0,2
E02006041,0,1,1,0,0,2
E02006042,0,3,2,0,0,5
E02006043,2,1,1,1,0,5
E02006044,0,1,0,0,0,1
E02006045,0,4,4,0,1,9
E02006046,1,2,0,1,0,4
E02006047,0,1,0,0,0,1
E02006048,1,0,0,0,0,1
E02006049,0,0,1,0,0,1
E02006050,0,0,0,0,0,0
E02006051,0,3,0,0,0,3
E02006052,0,2,2,0,0,4
E02006053,0,2,6,0,0,8
E02006054,1,1,1,0,0,3
E02006055,0,1,0,0,0,1
E02006056,0,2,0,1,0,3
E02006057,0,0,0,0,0,0
E02006058,0,1,0,0,0,1
E02006059,0,0,0,0,0,0
E02006060,1,0,1,0,0,2
E02006061,0,2,2,1,0,5
E02006062,1,3,2,0,0,6
E02006063,0,0,0,0,1,1
E02006064,1,6,6,0,0,13
E02006065,0,3,2,1,0,6
E02006066,0,2,1,0,0,3
E02006067,1,0,2,0,0,3
E02006068,0,0,0,1,0,1
E02006069,1,3,1,1,0,6
E02006070,0,0,1,1,0,2
E02006071,0,8,2,0,0,10
E02006072,0,2,3,0,0,5
E02006073,0,3,3,0,0,6
E02006074,0,2,0,0,0,2
E02006075,0,0,0,0,0,0
E02006076,0,5,1,0,1,7
E02006077,0,1,0,0,0,1
E02006078,0,2,0,0,0,2
E02006079,0,2,2,0,0,4
E02006080,0,1,0,0,0,1
E02006081,0,4,2,1,0,7
E02006082,0,1,0,0,0,1
E02006083,0,0,0,0,0,0
E02006084,0,0,0,0,0,0
E02006085,0,2,0,0,0,2
E02006086,0,1,0,0,0,1
E02006087,0,4,3,0,0,7
E02006088,1,1,1,0,0,3
E02006089,0,1,0,3,0,4
E02006090,0,0,0,0,0,0
E02006091,0,1,0,0,0,1
E02006092,0,1,0,0,0,1
E02006093,0,4,1,0,0,5
E02006094,0,0,0,0,0,0
E02006095,0,1,4,1,0,6
E02006096,0,1,0,1,0,2
E02006097,0,1,0,0,0,1
E02006098,0,1,1,0,0,2
E02006099,0,3,0,0,0,3
E02006100,0,3,1,0,0,4
E02006101,0,2,0,0,0,2
E02006102,0,1,0,0,0,1
E02006103,0,1,2,0,0,3
E02006104,0,0,0,0,0,0
E02006105,0,0,1,0,0,1
E02006106,0,3,2,0,0,5
E02006107,0,0,0,0,0,0
E02006108,1,0,2,0,0,3
E02006109,0,0,1,0,0,1
E02006110,1,0,0,0,0,1
E02006111,1,5,2,0,0,8
E02006112,0,0,1,0,0,1
E02006113,0,4,0,0,0,4
E02006114,1,2,0,1,0,4
E02006115,0,1,1,1,0,3
E02006116,0,1,0,0,0,1
E02006117,0,1,1,0,0,2
E02006118,1,2,2,0,0,5
E02006119,0,5,5,0,0,10
E02006120,1,4,3,0,0,8
E02006121,0,0,0,0,0,0
E02006122,0,2,1,3,0,6
E02006123,0,4,1,0,1,6
E02006124,0,8,0,1,1,10
E02006125,0,1,1,0,0,2
E02006126,0,7,0,1,0,8
E02006127,1,8,0,0,0,9
E02006128,2,3,1,0,0,6
E02006129,0,3,3,0,0,6
E02006130,1,3,0,0,0,4
E02006131,1,12,2,1,0,16
E02006132,1,2,1,1,0,5
E02006133,1,4,1,0,0,6
E02006134,0,9,7,1,1,18
E02006135,2,5,1,0,0,8
E02006136,1,17,1,1,0,20
E02006137,1,19,1,1,0,22
E02006138,1,4,0,0,0,5
E02006139,0,1,1,0,1,3
E02006140,0,7,4,2,1,14
E02006141,0,11,1,1,0,13
E02006142,0,1,3,0,1,5
E02006143,3,2,0,0,0,5
E02006144,0,10,1,0,0,11
E02006145,1,4,2,0,1,8
E02006146,1,7,1,0,0,9
E02006147,0,9,2,0,0,11
E02006148,1,2,2,0,1,6
E02006149,1,13,3,1,0,18
E02006150,2,18,1,1,1,23
E02006151,1,2,0,0,0,3
E02006152,1,4,1,1,0,7
E02006153,1,4,3,2,0,10
E02006154,0,9,1,0,0,10
E02006155,0,2,1,0,0,3
E02006156,1,7,3,0,1,12
E02006157,0,2,5,1,0,8
E02006158,0,2,1,1,0,4
E02006159,0,3,6,2,0,11
E02006160,0,4,2,0,0,6
E02006161,2,4,2,0,0,8
E02006162,0,5,3,0,0,8
E02006163,2,14,3,0,4,23
E02006164,0,10,4,4,2,20
E02006165,2,1,3,0,0,6
E02006166,0,1,2,1,0,4
E02006167,0,9,3,1,0,13
E02006168,1,8,7,1,0,17
E02006169,0,3,0,1,1,5
E02006170,0,1,0,1,0,2
E02006171,0,3,2,0,0,5
E02006172,1,2,3,0,0,6
E02006173,0,2,1,3,0,6
E02006174,0,1,2,0,0,3
E02006175,1,4,3,1,0,9
E02006176,2,1,1,1,0,5
E02006177,0,8,1,1,1,11
E02006178,0,1,3,1,1,6
E02006179,1,8,0,2,0,11
E02006180,3,7,2,2,1,15
E02006181,0,3,1,1,0,5
E02006182,1,7,1,1,1,11
E02006183,2,2,0,0,0,4
E02006184,1,0,1,0,0,2
E02006185,1,4,0,0,0,5
E02006186,3,12,0,0,0,15
E02006187,1,2,0,0,0,3
E02006188,0,1,4,0,0,5
E02006189,0,11,2,2,0,15
E02006190,0,7,5,0,0,12
E02006191,0,3,3,2,0,8
E02006192,0,4,3,1,0,8
E02006193,0,1,1,0,0,2
E02006194,0,8,2,3,0,13
E02006195,0,0,0,0,0,0
E02006196,0,0,2,2,0,4
E02006197,0,7,8,0,0,15
E02006198,0,2,1,3,0,6
E02006199,0,11,3,0,0,14
E02006200,0,2,1,0,0,3
E02006201,0,4,2,0,0,6
E02006202,0,3,5,0,0,8
E02006203,1,0,0,0,0,1
E02006204,0,2,2,1,1,6
E02006205,1,1,1,0,1,4
E02006206,0,2,1,1,0,4
E02006207,0,3,4,2,0,9
E02006208,0,4,1,2,0,7
E02006209,1,11,1,1,0,14
E02006210,0,4,0,0,0,4
E02006211,0,1,1,0,0,2
E02006212,1,3,4,2,2,12
E02006213,0,0,0,0,0,0
E02006214,1,1,1,1,0,4
E02006215,2,1,3,2,0,8
E02006216,0,3,2,0,0,5
E02006217,1,4,0,1,1,7
E02006218,2,7,4,1,0,14
E02006219,1,2,1,1,0,5
E02006220,4,5,1,0,1,11
E02006221,1,1,2,2,1,7
E02006222,0,4,1,1,0,6
E02006223,0,4,0,2,0,6
E02006224,0,1,2,0,0,3
E02006225,1,4,0,2,1,8
E02006226,1,4,0,0,0,5
E02006227,0,1,1,0,0,2
E02006228,0,2,0,0,0,2
E02006229,0,2,1,2,0,5
E02006230,0,2,0,0,0,2
E02006231,1,7,0,2,0,10
E02006232,0,1,0,0,0,1
E02006233,2,1,1,0,0,4
E02006234,0,0,1,2,0,3
E02006235,0,9,3,0,0,12
E02006236,0,7,0,0,0,7
E02006237,1,9,1,0,0,11
E02006238,0,5,5,1,0,11
E02006239,0,0,0,0,1,1
E02006240,0,0,0,0,0,0
E02006241,1,0,2,0,0,3
E02006242,0,1,1,1,0,3
E02006243,0,1,0,0,0,1
E02006245,0,2,1,0,0,3
E02006246,0,8,6,1,0,15
E02006247,0,2,1,0,0,3
E02006248,0,4,0,0,0,4
E02006249,4,2,4,0,0,10
E02006250,1,13,1,0,0,15
E02006251,0,5,2,0,0,7
E02006252,2,6,3,0,0,11
E02006253,1,4,2,0,0,7
E02006254,0,4,2,2,1,9
E02006255,0,2,2,0,0,4
E02006256,0,8,2,1,0,11
E02006257,0,5,1,0,0,6
E02006258,0,9,6,0,0,15
E02006259,0,1,0,0,0,1
E02006260,0,5,0,0,0,5
E02006261,0,1,3,1,0,5
E02006262,0,0,1,0,0,1
E02006263,0,2,1,0,0,3
E02006264,0,0,1,0,0,1
E02006265,1,3,3,0,0,7
E02006266,0,3,2,1,0,6
E02006267,0,5,1,0,0,6
E02006268,0,5,3,3,0,11
E02006269,0,9,3,1,0,13
E02006270,0,2,5,0,0,7
E02006271,1,2,0,2,0,5
E02006272,1,8,0,2,1,12
E02006273,0,1,1,0,0,2
E02006274,1,0,0,0,0,1
E02006275,0,0,0,0,0,0
E02006276,0,6,2,2,0,10
E02006277,0,0,1,0,0,1
E02006278,0,6,3,0,0,9
E02006279,0,1,0,0,0,1
E02006280,1,5,1,1,0,8
E02006281,0,3,3,0,0,6
E02006282,0,0,0,1,0,1
E02006283,0,1,2,0,0,3
E02006284,0,1,1,0,0,2
E02006285,0,1,0,0,0,1
E02006286,2,2,6,0,1,11
E02006287,0,0,0,0,0,0
E02006288,0,3,0,1,0,4
E02006289,0,2,5,0,0,7
E02006290,0,4,1,1,0,6
E02006291,0,2,2,0,0,4
E02006292,2,4,0,2,0,8
E02006293,1,1,4,0,0,6
E02006294,1,5,2,0,0,8
E02006295,1,7,1,0,0,9
E02006296,0,7,2,0,0,9
E02006297,2,8,0,0,0,10
E02006298,1,3,1,0,0,5
E02006299,0,4,5,1,0,10
E02006300,0,1,2,0,0,3
E02006301,1,4,0,0,0,5
E02006302,0,2,1,0,0,3
E02006303,0,7,9,0,0,16
E02006304,1,11,0,0,0,12
E02006305,0,11,1,0,0,12
E02006306,1,3,4,1,0,9
E02006307,0,7,0,0,0,7
E02006308,1,3,4,0,0,8
E02006309,2,9,1,1,0,13
E02006310,1,4,0,0,0,5
E02006311,1,6,7,0,0,14
E02006312,1,6,3,0,0,10
E02006313,0,4,0,1,0,5
E02006314,0,1,5,0,0,6
E02006315,0,1,1,0,0,2
E02006316,0,2,4,0,0,6
E02006317,0,3,1,0,0,4
E02006318,0,6,0,1,0,7
E02006319,1,10,2,0,0,13
E02006320,1,0,0,0,0,1
E02006321,0,5,3,3,1,12
E02006322,0,3,0,0,0,3
E02006323,0,3,1,0,1,5
E02006324,3,3,0,0,0,6
E02006325,0,2,0,0,0,2
E02006326,2,5,1,1,0,9
E02006327,0,3,0,0,0,3
E02006328,2,4,0,1,0,7
E02006329,0,2,1,0,0,3
E02006330,0,4,2,0,0,6
E02006331,2,3,0,0,0,5
E02006332,0,6,3,2,0,11
E02006333,0,5,1,2,1,9
E02006334,4,3,0,1,0,8
E02006335,0,4,0,0,0,4
E02006336,1,1,0,0,0,2
E02006337,1,4,1,0,0,6
E02006338,1,3,0,0,0,4
E02006339,1,14,0,1,0,16
E02006341,1,11,0,1,0,13
E02006342,0,3,1,0,0,4
E02006343,0,5,4,0,0,9
E02006344,2,2,2,1,0,7
E02006345,0,2,1,0,0,3
E02006346,0,6,0,0,0,6
E02006347,0,4,0,1,0,5
E02006348,0,5,5,2,0,12
E02006349,1,3,1,0,0,5
E02006350,0,1,0,0,0,1
E02006351,0,1,2,0,0,3
E02006352,0,2,1,0,0,3
E02006353,0,1,1,2,2,6
E02006354,0,4,4,0,0,8
E02006355,0,1,1,1,0,3
E02006356,1,3,0,0,0,4
E02006357,0,1,2,0,0,3
E02006358,0,4,0,0,0,4
E02006359,0,3,0,1,0,4
E02006360,0,14,0,0,0,14
E02006361,0,1,3,0,0,4
E02006362,1,4,2,0,0,7
E02006363,2,6,0,0,0,8
E02006364,0,0,0,0,0,0
E02006365,3,8,6,0,0,17
E02006366,0,2,1,0,0,3
E02006367,2,3,0,0,0,5
E02006368,5,4,1,0,0,10
E02006369,1,10,4,2,0,17
E02006370,0,1,1,1,0,3
E02006371,1,6,3,0,0,10
E02006372,2,8,3,0,0,13
E02006373,0,2,4,0,0,6
E02006374,0,5,1,0,0,6
E02006375,1,7,2,0,0,10
E02006376,6,13,1,2,0,22
E02006377,1,2,0,0,0,3
E02006378,1,11,2,0,0,14
E02006379,1,4,0,0,0,5
E02006380,1,7,0,0,0,8
E02006381,4,4,1,0,0,9
E02006382,1,11,1,1,0,14
E02006383,2,15,5,3,0,25
E02006384,0,4,3,0,0,7
E02006385,0,2,2,2,0,6
E02006386,0,5,1,0,0,6
E02006387,1,2,0,0,0,3
E02006388,1,5,0,0,0,6
E02006389,0,2,1,0,0,3
E02006390,0,9,0,1,0,10
E02006391,0,2,1,1,0,4
E02006392,4,17,5,0,0,26
E02006393,0,3,1,1,1,6
E02006394,1,6,1,1,0,9
E02006395,0,5,1,0,0,6
E02006396,2,3,3,1,0,9
E02006397,0,4,0,2,0,6
E02006398,1,2,0,0,0,3
E02006399,1,3,1,1,0,6
E02006400,1,6,0,0,0,7
E02006401,0,9,5,1,0,15
E02006402,1,4,1,0,0,6
E02006403,0,6,0,0,1,7
E02006404,3,6,0,1,0,10
E02006405,1,6,2,0,0,9
E02006406,1,1,1,0,0,3
E02006407,0,9,1,0,0,10
E02006408,1,6,0,0,1,8
E02006409,1,2,3,1,0,7
E02006410,1,4,3,0,0,8
E02006411,1,2,0,2,2,7
E02006412,1,2,0,0,0,3
E02006413,0,11,3,0,0,14
E02006414,0,4,3,0,0,7
E02006415,0,1,0,0,1,2
E02006416,1,5,0,0,0,6
E02006417,0,2,7,0,0,9
E02006418,0,6,2,1,0,9
E02006419,1,6,0,1,0,8
E02006420,0,13,2,0,0,15
E02006421,1,4,2,0,0,7
E02006422,0,1,2,0,0,3
E02006423,0,1,4,0,0,5
E02006424,0,1,2,0,0,3
E02006425,1,6,0,2,0,9
E02006426,0,0,1,1,0,2
E02006427,0,5,8,1,0,14
E02006429,1,2,1,0,0,4
E02006430,1,11,2,0,0,14
E02006431,0,5,4,1,1,11
E02006432,1,1,1,0,0,3
E02006433,0,2,10,2,0,14
E02006434,1,6,3,2,0,12
E02006435,1,3,1,0,0,5
E02006436,0,3,1,0,0,4
E02006437,1,6,1,0,0,8
E02006438,0,4,2,0,0,6
E02006439,0,0,3,0,0,3
E02006440,0,0,1,0,0,1
E02006441,0,5,5,0,0,10
E02006442,0,3,0,0,0,3
E02006443,1,12,5,0,0,18
E02006444,0,5,1,1,0,7
E02006445,2,3,2,2,0,9
E02006446,2,7,3,0,0,12
E02006447,1,2,0,0,0,3
E02006448,1,2,0,0,0,3
E02006449,0,1,0,0,0,1
E02006450,1,9,4,0,0,14
E02006451,0,5,1,1,0,7
E02006453,0,12,3,1,0,16
E02006454,1,5,1,1,0,8
E02006455,0,4,5,2,0,11
E02006456,0,3,2,1,1,7
E02006457,0,2,3,0,0,5
E02006458,1,8,3,0,0,12
E02006459,1,3,0,1,0,5
E02006460,0,3,0,0,0,3
E02006461,0,4,3,0,0,7
E02006462,0,5,2,0,0,7
E02006463,1,6,5,2,0,14
E02006464,0,4,2,1,0,7
E02006465,0,3,1,0,0,4
E02006466,0,1,1,1,1,4
E02006467,1,0,1,0,0,2
E02006468,0,1,3,2,0,6
E02006469,0,5,2,3,1,11
E02006470,4,9,1,1,2,17
E02006471,0,7,1,2,0,10
E02006472,1,9,1,1,0,12
E02006473,2,13,3,1,0,19
E02006474,0,8,2,1,0,11
E02006475,1,5,1,0,0,7
E02006476,0,1,4,1,0,6
E02006477,3,0,0,1,0,4
E02006478,3,2,0,0,0,5
E02006479,1,4,2,4,0,11
E02006480,2,5,1,2,0,10
E02006481,1,5,2,2,1,11
E02006482,0,0,1,2,0,3
E02006483,4,10,11,2,4,31
E02006484,1,0,3,2,1,7
E02006485,3,2,1,1,0,7
E02006486,2,3,2,1,0,8
E02006487,0,3,6,1,0,10
E02006488,3,7,5,1,0,16
E02006489,0,1,2,1,1,5
E02006490,2,5,2,2,0,11
E02006492,0,7,1,1,0,9
E02006493,0,0,0,1,0,1
E02006494,0,3,5,1,0,9
E02006495,2,3,1,0,0,6
E02006496,1,1,1,1,0,4
E02006497,0,0,1,0,0,1
E02006498,0,1,2,0,0,3
E02006499,0,1,0,0,0,1
E02006500,0,2,2,0,0,4
E02006501,1,2,5,0,0,8
E02006502,0,12,9,0,0,21
E02006503,2,3,2,0,0,7
E02006504,1,4,1,1,1,8
E02006505,1,8,1,0,0,10
E02006506,0,4,5,0,0,9
E02006507,0,14,5,1,0,20
E02006508,0,4,0,0,1,5
E02006509,0,4,0,0,0,4
E02006510,0,3,5,0,0,8
E02006511,0,2,1,0,0,3
E02006512,2,17,5,0,1,25
E02006513,1,10,2,0,0,13
E02006514,1,9,3,0,0,13
E02006515,1,8,4,0,0,13
E02006516,1,13,4,0,0,18
E02006517,0,4,1,0,0,5
E02006518,0,8,5,1,0,14
E02006519,0,7,4,0,0,11
E02006520,0,7,3,0,0,10
E02006521,1,5,1,1,1,9
E02006522,0,2,0,0,0,2
E02006523,0,4,3,2,0,9
E02006524,0,3,1,2,0,6
E02006525,0,5,5,1,1,12
E02006526,0,1,0,1,0,2
E02006527,1,4,3,0,0,8
E02006528,0,4,2,1,0,7
E02006529,0,4,0,0,0,4
E02006530,0,7,0,0,1,8
E02006531,2,3,2,0,0,7
E02006532,0,1,1,0,0,2
E02006533,0,6,1,0,0,7
E02006534,0,7,3,0,0,10
E02006535,1,2,2,0,0,5
E02006536,0,7,1,0,0,8
E02006537,0,0,1,0,0,1
E02006538,0,2,0,0,0,2
E02006539,0,2,2,0,0,4
E02006540,0,2,0,0,0,2
E02006541,0,7,1,0,0,8
E02006542,0,0,0,1,0,1
E02006543,0,2,0,0,0,2
E02006544,0,1,0,0,0,1
E02006545,0,1,0,2,0,3
E02006546,0,5,1,0,0,6
E02006547,0,1,0,0,0,1
E02006548,0,3,8,0,0,11
E02006549,1,1,1,1,0,4
E02006550,1,4,1,1,0,7
E02006551,0,4,0,0,0,4
E02006552,0,3,2,0,0,5
E02006553,0,0,0,0,0,0
E02006554,0,1,0,0,0,1
E02006555,1,1,1,0,0,3
E02006556,0,1,0,0,0,1
E02006557,0,1,0,0,0,1
E02006558,0,4,8,1,0,13
E02006559,0,0,1,1,0,2
E02006560,0,1,1,0,0,2
E02006561,3,10,6,0,0,19
E02006562,0,2,1,0,0,3
E02006563,0,1,0,0,0,1
E02006564,0,1,0,0,0,1
E02006565,0,16,1,0,0,17
E02006566,0,2,0,0,0,2
E02006567,0,1,0,0,0,1
E02006568,0,1,9,0,0,10
E02006569,0,8,0,0,0,8
E02006570,0,2,5,0,0,7
E02006571,0,1,0,1,0,2
E02006572,0,0,0,0,0,0
E02006573,2,1,4,0,0,7
E02006574,0,4,0,0,0,4
E02006575,1,4,1,0,0,6
E02006576,0,3,1,0,0,4
E02006577,1,3,6,0,0,10
E02006578,1,5,3,0,0,9
E02006579,1,3,1,0,0,5
E02006580,0,7,1,0,0,8
E02006581,1,5,5,0,0,11
E02006582,1,2,0,0,1,4
E02006583,1,7,1,0,0,9
E02006584,0,0,3,0,0,3
E02006585,0,5,0,1,0,6
E02006586,0,1,0,0,0,1
E02006587,0,2,0,0,0,2
E02006588,0,7,2,0,0,9
E02006589,0,4,7,1,0,12
E02006590,0,3,4,1,0,8
E02006591,2,3,9,1,1,16
E02006592,2,4,1,0,0,7
E02006593,1,6,6,1,0,14
E02006594,0,2,2,1,1,6
E02006595,1,3,0,1,1,6
E02006596,0,2,0,0,0,2
E02006597,1,1,1,0,0,3
E02006598,1,1,0,0,0,2
E02006599,2,1,4,0,0,7
E02006600,0,8,2,0,0,10
E02006601,0,4,5,2,1,12
E02006602,1,1,1,0,0,3
E02006603,0,5,1,0,0,6
E02006604,0,8,1,1,0,10
E02006605,0,2,11,0,0,13
E02006606,1,6,1,0,0,8
E02006607,0,25,2,0,0,27
E02006608,0,6,1,0,1,8
E02006609,0,0,0,1,0,1
E02006610,1,12,4,0,0,17
E02006611,0,5,6,0,0,11
E02006612,0,24,9,0,0,33
E02006613,0,3,1,0,0,4
E02006614,1,1,3,0,1,6
E02006615,0,2,0,0,0,2
E02006616,0,2,0,0,0,2
E02006617,1,4,2,0,0,7
E02006618,0,4,5,1,0,10
E02006619,4,1,0,0,1,6
E02006620,1,1,1,0,1,4
E02006621,0,7,2,0,0,9
E02006622,0,3,0,0,0,3
E02006623,1,2,0,0,0,3
E02006624,1,1,1,0,0,3
E02006625,0,2,1,0,0,3
E02006626,0,1,1,1,0,3
E02006627,1,2,0,0,0,3
E02006628,0,1,2,1,0,4
E02006629,0,1,0,1,0,2
E02006630,0,15,6,3,0,24
E02006631,0,1,3,0,0,4
E02006632,0,2,2,0,1,5
E02006633,0,11,1,0,1,13
E02006634,2,15,2,1,1,21
E02006635,0,8,12,0,0,20
E02006636,0,3,0,0,0,3
E02006637,0,3,1,0,0,4
E02006638,0,1,2,1,0,4
E02006639,1,2,0,0,0,3
E02006640,0,2,2,0,0,4
E02006641,0,8,9,1,0,18
E02006642,0,0,2,0,0,2
E02006643,0,1,0,0,0,1
E02006644,1,3,1,0,0,5
E02006645,1,7,2,1,0,11
E02006646,0,12,1,0,0,13
E02006647,0,3,1,0,0,4
E02006648,0,8,4,1,0,13
E02006649,1,10,11,0,1,23
E02006650,0,9,1,0,1,11
E02006651,0,0,1,0,0,1
E02006652,1,1,0,2,0,4
E02006653,0,1,0,0,0,1
E02006654,2,1,2,1,0,6
E02006655,0,10,8,0,0,18
E02006656,1,1,0,0,0,2
E02006657,0,4,3,0,0,7
E02006658,0,3,0,0,0,3
E02006659,1,4,0,0,0,5
E02006660,0,1,3,1,0,5
E02006661,0,0,1,0,0,1
E02006662,0,4,0,0,0,4
E02006663,2,2,1,0,0,5
E02006664,0,1,1,0,0,2
E02006665,0,1,0,0,0,1
E02006666,1,3,4,0,0,8
E02006667,0,3,0,0,0,3
E02006668,0,4,0,1,0,5
E02006669,0,2,2,0,0,4
E02006670,0,1,5,0,0,6
E02006671,1,5,1,1,0,8
E02006672,0,3,1,0,0,4
E02006673,0,4,4,0,0,8
E02006674,0,4,0,0,0,4
E02006675,0,2,1,0,0,3
E02006676,0,0,0,0,0,0
E02006677,0,0,5,2,0,7
E02006678,0,2,3,0,0,5
E02006679,0,4,1,0,0,5
E02006680,0,2,3,2,0,7
E02006681,0,3,1,0,1,5
E02006682,0,1,2,0,0,3
E02006683,0,3,0,1,0,4
E02006684,0,2,5,7,0,14
E02006685,0,0,0,0,0,0
E02006686,0,0,0,0,0,0
E02006687,0,0,1,1,0,2
E02006688,0,2,1,1,0,4
E02006689,0,1,1,0,0,2
E02006690,1,4,0,0,0,5
E02006691,1,6,4,0,0,11
E02006692,2,0,1,0,0,3
E02006693,1,2,0,0,0,3
E02006694,1,1,4,0,0,6
E02006695,0,3,0,0,0,3
E02006696,1,3,0,0,0,4
E02006697,3,3,5,2,0,13
E02006698,2,11,2,0,0,15
E02006699,2,3,2,0,0,7
E02006700,0,11,3,1,0,15
E02006701,0,0,1,0,0,1
E02006702,1,4,8,1,0,14
E02006703,1,4,5,0,0,10
E02006704,1,6,1,0,0,8
E02006705,2,5,2,0,0,9
E02006706,2,18,11,1,0,32
E02006707,0,1,1,0,0,2
E02006708,0,4,1,0,1,6
E02006709,0,1,0,0,0,1
E02006710,1,0,1,0,0,2
E02006711,0,4,2,0,0,6
E02006712,1,3,0,0,0,4
E02006713,0,5,1,0,0,6
E02006714,1,4,1,0,0,6
E02006715,0,2,1,0,0,3
