MSOAC,LSOACOUNT,POPMID15,IMD19 SCORE
E02002552,4,7158,29.10977703
E02002553,3,6150,27.66014959
E02002554,4,5395,42.13091437
E02002555,6,9923,8.292847929
E02002556,5,6897,8.420714369
E02002557,8,15383,6.485277319
E02002558,7,9939,7.881856324
E02002559,5,9046,13.21929018
E02002560,4,6270,15.87909394
E02002561,4,5492,17.17695339
E02002562,4,6008,41.12394707
E02002563,4,5450,28.70540789
E02002564,6,9625,29.27627605
E02002565,4,5285,23.7073491
E02002566,5,6875,48.6883504
E02002567,4,7414,36.90817265
E02002568,3,5967,8.448506285
E02002569,5,9039,5.072170041
E02002570,5,7981,42.41819872
E02002571,3,6617,31.16300544
E02002572,4,6305,40.26171959
E02002573,5,8624,10.70549014
E02002574,4,7878,9.357961665
E02002575,5,9804,8.385379233
E02002576,5,7240,29.37594765
E02002577,5,7489,45.00843183
E02002578,5,8099,29.16937733
E02002579,5,7825,38.2543738
E02002580,4,7696,56.19841047
E02002581,4,7240,22.17646119
E02002582,5,8278,10.42192003
E02002583,5,7143,60.14430547
E02002584,5,7373,26.95923166
E02002585,6,10537,31.57224172
E02002586,6,9845,53.67504114
E02002587,5,6608,39.40002073
E02002588,5,7428,47.12944507
E02002589,5,6236,12.13140603
E02002590,4,7239,9.795960492
E02002591,4,6428,13.94713037
E02002592,4,6411,22.11284839
E02002593,4,5153,17.49897962
E02002594,4,5419,27.35715889
E02002595,5,8235,40.84077948
E02002596,6,8257,14.82760979
E02002597,6,9259,41.32744119
E02002598,4,9093,6.652766194
E02002599,6,11232,11.92266649
E02002600,6,9055,32.9511196
E02002601,5,8342,11.92836754
E02002602,4,7848,39.61206435
E02002603,5,7005,9.268013133
E02002604,5,7492,9.156080352
E02002605,6,9373,15.34201995
E02002606,6,11350,32.14432414
E02002607,6,10831,29.24139036
E02002608,6,8336,10.14076787
E02002609,5,8962,34.38746708
E02002610,7,12857,6.617797387
E02002611,5,7960,5.461087312
E02002612,6,9284,9.768185804
E02002613,4,6432,6.373638682
E02002614,4,5928,4.466986505
E02002615,6,9790,25.80051001
E02002616,5,8570,20.82874049
E02002617,5,9030,43.68991008
E02002618,4,7523,34.58027635
E02002619,5,8733,45.14383064
E02002620,5,8739,51.44381291
E02002621,5,8442,45.03859713
E02002622,6,10363,57.21346106
E02002623,6,10078,53.69752372
E02002624,6,8021,10.9115725
E02002625,6,9654,38.58879832
E02002626,5,7189,40.90800417
E02002627,4,7832,14.14913355
E02002628,5,6840,36.53682529
E02002629,4,5739,48.0671624
E02002630,4,6304,41.02705266
E02002631,6,8723,19.55864863
E02002632,4,6286,9.680584792
E02002633,5,7719,24.48981682
E02002634,5,8159,31.81382167
E02002635,5,8081,26.27963717
E02002636,5,8316,31.3961621
E02002637,4,6172,28.2825661
E02002638,4,5936,72.92156284
E02002639,4,6080,71.75622697
E02002640,5,6771,75.21254364
E02002641,6,8231,33.1338581
E02002642,5,6846,82.7079816
E02002643,6,7398,58.31361273
E02002644,5,8023,27.39547464
E02002645,4,5703,86.9033037
E02002646,5,6962,48.21733252
E02002647,5,8261,52.03134608
E02002648,5,7233,42.3921583
E02002649,6,8193,41.14198523
E02002650,5,8043,26.50487293
E02002651,5,8035,28.56481556
E02002652,8,13150,29.5035908
E02002653,6,8391,62.63858241
E02002654,5,7639,66.98898927
E02002655,6,8900,54.29110315
E02002656,4,5202,18.71182276
E02002657,5,7442,24.33691373
E02002658,5,6841,18.7126616
E02002659,7,11004,59.85524391
E02002660,5,6871,45.4316379
E02002661,5,8238,39.31567953
E02002662,5,6806,33.07978945
E02002663,4,6324,17.5840672
E02002664,5,7478,10.53856151
E02002665,5,8232,17.40977089
E02002666,5,8392,39.00738489
E02002667,5,7092,29.87523844
E02002668,6,8804,63.64588732
E02002669,5,8232,30.28443659
E02002670,5,7999,32.09759945
E02002671,5,8660,34.33757182
E02002672,5,7596,57.11802712
E02002673,5,7751,36.28423429
E02002674,5,6828,22.80503808
E02002675,5,8915,63.36359854
E02002676,5,7493,34.53793954
E02002677,5,8414,42.00466889
E02002678,5,7773,36.56723466
E02002679,5,7592,23.68407376
E02002680,5,9302,58.79059665
E02002681,5,8329,69.25964017
E02002682,5,8795,52.56541455
E02002684,6,9843,20.41366646
E02002685,5,7936,16.91801739
E02002686,5,8101,49.94369744
E02002687,4,5870,39.23716661
E02002688,4,5595,56.14618963
E02002689,4,5705,21.98480053
E02002691,5,8024,12.30593781
E02002692,5,8752,5.966343007
E02002693,4,6918,14.70289968
E02002694,7,11330,10.18478138
E02002695,5,8296,21.01703062
E02002696,4,6005,9.336392173
E02002697,4,7660,9.957214883
E02002698,4,8066,9.186287007
E02002699,6,9277,4.770691064
E02002700,4,6320,28.93876187
E02002701,5,8566,12.87745611
E02002702,6,9945,10.77857526
E02002703,6,9084,6.207015081
E02002704,5,7154,16.25885393
E02002705,5,6119,12.9749142
E02002706,5,7133,13.34718379
E02002707,5,7347,5.661120321
E02002708,4,6850,11.60478818
E02002709,5,7887,12.18177279
E02002710,5,7603,7.447538209
E02002711,5,7445,3.670075621
E02002712,5,7668,14.06455099
E02002714,5,7848,16.70242954
E02002715,7,13086,3.954532095
E02002716,5,8600,14.83762826
E02002717,5,7541,16.31869805
E02002718,5,7900,3.594847722
E02002719,4,5775,10.25318892
E02002720,4,7424,7.038934402
E02002721,4,6371,17.74696515
E02002722,6,8689,40.54977546
E02002723,5,8581,20.49107587
E02002724,5,9483,30.87211621
E02002725,4,6633,11.21428645
E02002726,7,10201,29.54148368
E02002727,4,5545,77.13605627
E02002728,5,7687,58.36743892
E02002729,4,5924,27.7337002
E02002730,5,7576,51.70209306
E02002731,4,6093,58.65864467
E02002732,4,7744,10.8064109
E02002733,4,5939,28.5266922
E02002734,3,5724,23.0910594
E02002735,4,5236,33.99660371
E02002736,4,6067,56.72170331
E02002737,5,7314,23.86550424
E02002738,5,7115,21.12286887
E02002739,4,6059,30.2310916
E02002740,4,5455,41.29816004
E02002741,6,8886,24.55890041
E02002742,4,5637,16.97542895
E02002743,4,5583,26.88163496
E02002744,5,7112,64.06585489
E02002745,5,7437,12.50795939
E02002746,5,9532,11.3724423
E02002747,5,8118,7.515826312
E02002748,6,7987,12.3676468
E02002749,6,11449,20.71051105
E02002750,4,6260,14.80205351
E02002751,4,6502,19.55123531
E02002752,4,7000,19.11840029
E02002753,5,8500,17.03729706
E02002754,5,8351,18.7423845
E02002755,4,7630,31.5820983
E02002756,5,8819,45.54163862
E02002757,4,6261,15.40721402
E02002758,4,6226,30.67131095
E02002759,6,9582,19.16519766
E02002760,4,6002,25.86801966
E02002761,4,6660,13.45066066
E02002762,4,6679,27.42271253
E02002763,4,8203,37.65618749
E02002764,4,5954,45.25736698
E02002765,4,6509,29.82530158
E02002766,6,9160,15.02215895
E02002767,4,6774,9.625144818
E02002768,4,7434,11.39408905
E02002769,4,5798,11.34508589
E02002770,4,6902,16.72678354
E02002771,4,7188,10.83227142
E02002772,4,6943,4.744176149
E02002773,4,5856,6.860514515
E02002774,4,6098,3.685463431
E02002775,4,5678,17.01507133
E02002776,4,6707,8.845113464
E02002777,5,8211,7.174578492
E02002778,5,8428,7.17751495
E02002779,7,9748,10.04689239
E02002780,5,8806,24.69383863
E02002781,5,10886,15.86719015
E02002782,4,6254,5.722815958
E02002783,6,10462,11.73010514
E02002784,7,11899,20.82584755
E02002785,4,7515,6.087926414
E02002786,6,11369,15.54742792
E02002787,6,9204,17.80640667
E02002788,5,9103,9.396228826
E02002789,6,9117,29.93924076
E02002790,6,12387,9.958015258
E02002791,4,6464,3.348796101
E02002792,4,7211,7.331219803
E02002793,6,9388,12.22381466
E02002794,3,9756,5.353419434
E02002795,6,8294,4.57088341
E02002796,4,6058,5.602135688
E02002797,5,7440,4.449545968
E02002798,7,9913,5.938420861
E02002799,4,5934,28.25632289
E02002800,4,7208,11.19314401
E02002801,5,7599,21.32337926
E02002802,5,8027,48.01028977
E02002803,4,8033,29.90665953
E02002804,5,8145,29.14998956
E02002805,4,5693,6.749331635
E02002806,4,6575,30.15554281
E02002807,6,8887,25.32588253
E02002808,6,12112,37.66986542
E02002809,4,6881,26.08163755
E02002810,5,8563,6.729064931
E02002811,5,10561,48.42786327
E02002812,4,7111,19.72529405
E02002813,6,10889,51.68578621
E02002814,5,7195,7.605123002
E02002815,4,8154,39.20445511
E02002816,5,9638,8.842103756
E02002817,4,6391,11.36099969
E02002818,4,8418,39.12467261
E02002819,5,7909,26.26269554
E02002820,6,9721,34.33428361
E02002821,6,11696,48.91556831
E02002822,4,6642,19.38074752
E02002823,5,7435,30.16999973
E02002824,6,9776,37.07783828
E02002825,6,8768,16.87441868
E02002826,4,6503,11.54752914
E02002827,4,6450,28.74674574
E02002828,5,7899,19.75725839
E02002829,6,11209,47.16839361
E02002830,5,10187,39.97034858
E02002831,4,6696,25.98484722
E02002832,5,8932,30.69451579
E02002833,5,8394,26.56923112
E02002834,5,10187,17.00004358
E02002835,6,14042,18.15396197
E02002836,6,9549,26.90183538
E02002837,4,8064,43.01505853
E02002838,5,7921,55.53145007
E02002839,5,7859,25.06524545
E02002842,4,7900,35.17253772
E02002843,7,14079,31.50227971
E02002844,6,11869,40.95198551
E02002845,6,10927,32.70986996
E02002846,5,7349,17.3483512
E02002847,6,10216,23.48888283
E02002848,6,11164,34.55918757
E02002849,7,13838,28.83039688
E02002851,5,8106,14.58257414
E02002852,4,7067,60.76490222
E02002853,7,12958,20.81494081
E02002854,5,8253,43.01954707
E02002855,4,7667,23.92217517
E02002856,7,11857,13.65224171
E02002857,4,6481,34.36919796
E02002858,5,7430,7.589316824
E02002860,5,8040,25.50483246
E02002861,5,7759,60.497585
E02002862,5,8339,49.7936809
E02002863,4,7628,10.82059583
E02002864,4,6772,8.91927658
E02002865,4,7946,5.732196199
E02002866,5,7586,7.56940667
E02002867,6,8420,9.810832423
E02002868,4,5812,22.07451084
E02002869,5,7393,57.36290207
E02002871,5,7849,32.61511492
E02002872,6,8749,49.18922723
E02002873,6,9501,37.60133765
E02002874,5,8034,31.98610605
E02002875,5,8461,36.86076161
E02002876,5,8193,32.3554156
E02002877,5,7675,20.82935883
E02002878,5,9452,58.47459543
E02002879,5,9502,28.2523735
E02002880,5,8952,50.70042281
E02002881,4,6256,47.13079955
E02002882,5,8145,28.65857225
E02002883,4,7605,37.88607022
E02002884,4,6458,38.81478554
E02002885,5,8745,50.53192281
E02002886,5,9217,28.32658316
E02002887,4,6514,49.50393675
E02002888,4,7026,51.20043524
E02002889,4,11427,33.27853155
E02002890,7,12240,39.03303832
E02002891,5,8267,28.69875215
E02002892,4,6164,42.11677596
E02002893,7,14481,32.33865431
E02002894,4,6995,11.4205055
E02002895,3,8073,17.19297956
E02002896,5,10258,45.83320092
E02002897,5,8172,10.29205702
E02002898,5,11164,17.92650663
E02002899,4,10358,20.8851118
E02002901,4,6040,19.02548096
E02002902,6,9435,32.71950291
E02002903,4,6346,38.95696911
E02002904,4,6008,35.78273635
E02002905,4,6374,17.66885864
E02002906,4,5973,24.49823154
E02002907,4,5978,29.62364152
E02002908,6,8638,19.44282658
E02002909,7,10484,21.95132097
E02002910,5,8098,21.98853433
E02002911,6,9531,15.52934225
E02002912,4,7379,11.82645779
E02002913,4,5714,14.45044557
E02002914,6,9287,15.11071692
E02002915,4,7340,11.67763638
E02002916,6,9832,22.68021623
E02002917,4,7129,14.19114378
E02002918,4,5938,6.970613001
E02002919,5,9863,25.89930254
E02002920,4,6699,12.47141006
E02002921,5,7933,37.91998576
E02002922,4,6408,17.43179416
E02002923,6,9957,13.37480597
E02002924,4,6195,20.07435077
E02002925,6,11098,19.99700955
E02002926,7,11065,17.68147203
E02002927,7,11609,18.33380842
E02002928,4,5852,10.97939627
E02002929,4,6215,10.50481416
E02002930,4,5554,12.13586226
E02002931,4,6778,8.108476542
E02002932,5,8998,31.14496321
E02002933,6,8173,13.81379873
E02002934,4,5983,17.58342052
E02002935,5,6504,22.15003629
E02002936,5,9116,27.90131143
E02002937,6,10251,14.80700117
E02002938,4,7077,32.53899237
E02002939,4,6559,24.76719363
E02002940,4,6050,24.25939025
E02002941,6,10237,26.27567227
E02002942,4,6554,7.182424626
E02002943,5,11769,16.78339647
E02002944,5,7872,49.1870296
E02002945,6,9442,28.04775567
E02002946,5,7820,24.61635908
E02002947,5,7000,41.77292657
E02002948,5,7213,54.24211798
E02002949,4,5170,30.96158433
E02002950,4,5490,45.18790401
E02002951,5,7659,24.3503866
E02002952,4,7115,33.10640914
E02002953,5,7427,39.24449414
E02002954,5,8182,36.08623686
E02002955,4,7313,44.00396226
E02002956,6,9209,39.20982419
E02002957,6,9621,13.18283193
E02002958,5,8228,30.53397144
E02002959,5,8999,48.56322047
E02002960,4,5842,23.77708815
E02002961,4,6663,48.43469653
E02002962,5,6950,52.64445381
E02002963,5,7274,43.16724416
E02002964,6,8544,31.80820693
E02002965,4,7825,46.96709853
E02002966,5,9187,33.19302351
E02002967,6,9893,58.54576771
E02002968,6,8942,21.72789611
E02002969,5,8752,34.84471846
E02002970,5,8102,40.4360258
E02002971,4,5087,34.51935207
E02002972,4,6272,41.86552519
E02002973,5,8243,28.28669635
E02002974,4,5809,22.24752092
E02002975,5,7336,14.70255112
E02002976,4,6061,28.29486867
E02002977,4,5815,36.12940705
E02002978,4,6878,48.33736231
E02002979,4,5795,42.85820466
E02002980,4,6109,13.35451301
E02002981,5,8385,36.65800978
E02002982,4,7285,42.93443034
E02002983,4,5374,11.93627819
E02002984,4,5570,9.128598025
E02002985,3,5489,15.3369734
E02002986,3,5248,19.75439729
E02002987,4,5548,6.11324297
E02002988,3,5502,7.195956016
E02002989,4,5612,10.81043354
E02002990,4,6154,8.766786155
E02002991,6,10837,13.82974144
E02002992,4,6033,6.217411238
E02002993,3,5866,13.45538442
E02002994,7,10342,7.845783794
E02002995,4,5604,38.90693308
E02002996,6,11641,4.713501074
E02002997,4,7627,8.597985184
E02002998,4,6282,12.12389685
E02002999,4,5622,19.13140075
E02003000,7,9359,8.278726253
E02003001,3,5652,4.603587403
E02003002,4,5493,15.6153286
E02003003,4,5883,13.26003893
E02003004,5,6319,12.50901677
E02003005,4,6327,7.182333966
E02003006,5,9617,14.28135624
E02003007,5,8777,9.290122023
E02003008,4,5630,19.20510018
E02003009,4,6013,8.002902877
E02003010,4,6492,13.77462415
E02003011,3,5318,11.7596006
E02003012,6,11081,33.40323039
E02003013,7,12079,38.7244752
E02003014,5,8148,44.52688292
E02003015,4,6572,24.84942088
E02003016,4,8050,28.92794584
E02003017,4,6099,11.43763502
E02003018,4,5858,25.19421782
E02003019,6,9722,27.88450607
E02003020,4,6320,3.958381487
E02003021,4,7148,13.54155344
E02003022,4,5922,4.34881898
E02003023,4,6660,22.1236976
E02003024,5,8971,30.71394159
E02003025,4,7455,33.43147539
E02003026,6,9723,6.642493058
E02003027,7,12653,9.998243895
E02003028,5,8510,7.506928437
E02003029,4,6365,36.95158885
E02003030,4,7514,26.67589792
E02003031,6,10639,12.89583382
E02003032,4,7867,26.09908745
E02003033,5,9075,10.90649642
E02003034,7,13007,35.38896733
E02003036,5,9452,21.71912791
E02003037,5,8807,9.190915749
E02003038,4,6390,25.46131221
E02003039,5,8640,31.44180104
E02003040,5,9721,28.19180609
E02003041,4,6290,7.759187122
E02003043,6,13694,18.51834044
E02003044,4,5863,16.73736585
E02003045,4,7338,14.06030989
E02003046,6,9605,19.71676065
E02003047,6,10537,16.46151333
E02003048,4,6924,20.6397357
E02003049,5,7616,23.64170667
E02003050,6,9331,29.43320566
E02003051,4,6959,24.56733137
E02003052,4,6888,17.34301176
E02003053,5,8261,17.5479718
E02003054,4,6498,23.12374669
E02003055,5,8570,48.65328156
E02003056,5,7603,54.55865645
E02003057,4,5949,21.01031215
E02003058,6,9322,30.95749957
E02003059,4,6049,31.34108613
E02003060,7,10910,25.51642631
E02003061,4,6011,46.72386259
E02003062,4,5879,59.73558547
E02003063,5,7059,14.35086754
E02003064,4,6901,68.85512969
E02003065,6,9594,7.85335147
E02003066,4,6079,5.39840204
E02003067,5,7684,7.385841619
E02003068,4,6249,10.94768603
E02003069,4,5534,6.487790025
E02003070,6,13348,7.137574843
E02003071,5,8056,15.03664126
E02003072,6,9036,11.16230644
E02003073,5,6449,4.63544379
E02003074,5,7902,9.080602885
E02003075,4,5933,7.360779201
E02003076,6,9202,9.954610628
E02003077,4,6085,9.669284306
E02003078,4,7168,14.63169852
E02003079,7,9566,10.88602258
E02003080,6,8578,20.32034962
E02003081,6,9308,13.18409358
E02003082,6,8806,29.05444243
E02003084,6,10118,43.48221427
E02003085,5,7863,55.48404235
E02003086,4,6221,26.11580019
E02003087,6,9766,14.61522056
E02003088,6,8556,6.771045816
E02003089,4,5886,28.61231414
E02003090,5,7025,8.809768968
E02003091,4,6578,11.30662876
E02003092,4,7997,9.584405277
E02003093,4,6580,9.990443313
E02003094,4,8821,12.07877406
E02003095,5,7042,8.057483811
E02003096,4,6402,13.93584536
E02003097,4,6166,9.072676452
E02003098,6,10228,4.472196226
E02003099,5,7575,14.9757769
E02003100,7,12053,20.5574939
E02003101,6,11066,5.329470089
E02003102,4,6904,6.918206402
E02003103,5,7227,13.21161436
E02003104,5,7658,10.80616532
E02003105,4,6510,9.324483871
E02003106,5,12884,8.532013505
E02003107,7,10894,13.97577309
E02003108,6,9836,13.12656588
E02003109,4,6111,4.356380625
E02003110,6,11081,3.472134103
E02003111,4,6525,8.294237241
E02003112,4,6633,19.34882527
E02003113,6,10526,12.54894414
E02003114,5,7146,15.23703191
E02003115,6,9813,19.86674452
E02003116,5,7673,24.39769595
E02003117,5,9025,17.20871136
E02003118,6,10281,11.54028752
E02003119,7,10575,16.23500983
E02003120,6,8996,10.35222932
E02003121,7,10121,5.454858907
E02003122,4,7020,11.69008405
E02003123,5,8468,28.51302563
E02003124,5,7936,35.24139869
E02003125,4,6156,35.71779695
E02003126,5,7307,21.3196268
E02003127,5,7750,36.71830361
E02003128,5,8897,33.9737307
E02003129,4,6480,17.57795571
E02003130,7,10740,36.75978128
E02003131,5,7562,25.6451977
E02003132,5,8414,21.05899049
E02003133,5,7502,20.98100986
E02003134,5,6823,40.64898021
E02003135,5,8227,39.93193205
E02003136,5,7957,10.96663818
E02003137,5,8033,8.66896004
E02003138,5,7746,12.39597599
E02003139,4,6462,10.18124698
E02003140,5,7802,10.14725173
E02003141,5,8032,33.33127876
E02003142,6,9326,35.28916942
E02003143,5,7780,14.65199949
E02003144,5,8847,23.52529083
E02003145,4,6856,26.32934437
E02003146,5,8796,25.04814859
E02003147,5,8744,52.72470277
E02003148,6,9559,36.09895826
E02003149,5,9560,36.3631705
E02003150,6,11918,48.31755068
E02003151,5,7481,10.27489293
E02003152,6,9511,14.60031038
E02003153,5,7694,11.18933546
E02003154,5,7194,37.06340019
E02003155,4,5928,26.76257119
E02003156,6,10283,17.39026811
E02003157,4,6344,40.81631904
E02003158,4,5531,27.59575899
E02003159,4,5772,34.10968815
E02003161,4,7020,57.80064046
E02003163,5,7663,28.98623633
E02003164,6,8790,16.55590046
E02003165,5,7260,21.97028788
E02003166,7,11172,33.41269629
E02003167,6,9419,43.84701826
E02003168,5,6979,18.67719029
E02003169,5,6809,11.68011411
E02003170,7,9369,23.03204611
E02003171,5,7425,23.75335286
E02003172,4,6410,27.91921014
E02003173,4,6588,27.1980129
E02003174,5,8149,13.31148607
E02003175,6,9094,15.02096404
E02003176,5,7361,42.5145449
E02003177,5,8221,9.139999149
E02003178,5,8571,22.60236729
E02003179,4,6582,30.44120541
E02003180,5,9765,20.09795474
E02003181,5,8734,10.65526059
E02003182,4,6691,9.721074279
E02003183,4,7028,12.57512279
E02003184,4,8145,19.25428152
E02003185,5,7692,18.02568071
E02003186,5,9215,26.74183429
E02003187,5,9447,25.81858728
E02003188,6,10850,23.62125825
E02003189,5,8776,15.26797459
E02003190,6,10649,43.64191793
E02003191,5,8273,9.964043515
E02003192,5,11906,29.42709667
